ARH	PCATASTRAL1	PCATASTRAL2	SUBPARCELA	VALOR	TIPO	AATIPO	IPP	SUPERFICIE	NINTERNO	NINTERNO_SUBPARCELA	CIRCULARIDAD	CONVEXIDAD	ELONGACION	PLUVIOMETRIA	TIPO_VERANO	ETP	TM	TMIN	CLASIF	INV	TUSEC	TUREG	REGIHU	REGITE	PLU	PSECO	PFRIO	PCAL	ALTURA_MEDIA	PENDIENTE_MEDIA	ORIENTACION_MEDIA	LAT	LON
1605	46250A0	2900328	0	18600	FCR	FR	1	205.54614	1989	8	1439	217858171	175637274	0.465	1	0.605	850	4	30	16	62	6	3	20	50	4	6	500	4	4	1	5.30725	39.50433
1605	46250A0	2900329	0	18600	FCR	FR	1	205.54614	1989	8	1532	217858172	175637275	0.531	0.999	0.507	850	4	30	16	62	6	3	20	50	4	6	500	4	4	1	5.31288	39.50434
1605	46250A0	1501325	a	18600	FCR	FR	3	183.909704	1989	12	8507	217860581	175633933	0.478	0.894	0.396	850	4	30	16	62	6	3	20	50	4	6	500	4	5	1	5.28237	39.50435
1605	46250A0	1500001	a	18600	FCR	FR	1	205.54614	1989	8	4485	217849597	175635056	0.734	1	0.26	850	4	30	16	62	6	3	20	50	4	6	500	4	4	1	5.28744	39.50437
1605	46250A0	1500012	0	18600	FCR	FR	1	205.54614	1989	8	3922	217850578	175635673	0.771	1	0.1	850	4	30	16	62	6	3	20	50	4	6	500	4	4	1	5.28165	39.5044
1605	46250A0	2501033	0	18600	FCR	FR	3	183.909704	1989	12	995	217854815	175630328	0.751	1	0.164	850	4	30	16	62	6	3	20	50	3	6	500	4	5	1	5.31262	39.50451
1605	46250A0	3300064	0	18600	FCR	FR	2	194.727922	1989	10	2592	217858327	175612225	0.751	1	0.152	850	4	30	16	62	6	3	20	50	4	6	500	4	4	1	5.30696	39.50458
1605	46250A0	3700100	0	18600	FCR	FR	2	194.727922	1989	10	5176	217843180	175612968	0.62	1	0.369	850	4	30	16	62	6	3	20	50	4	6	500	4	4	1	5.31235	39.5047
1604	46259A0	2100012	0	24800	FCR	FR	1	205.54614	1989	8	3244	218182327	175868763	0.591	1	0.215	850	4	34	18	62	6	3	25	50	3	6	700	4	4	2	5.30659	39.50473
1604	46258A0	3800222	0	24800	FCR	FR	1	270.455447	1989	1	810	218153846	175858833	0.274	0.793	0.622	850	4	30	16	62	6	3	15	50	4	6	500	5	4	2	5.30788	39.50516
1604	46258A0	3600392	0	24800	FCR	FR	1	270.455447	1989	1	392	218148011	175857173	0.809	1	0.045	850	4	30	16	62	6	3	15	50	4	6	500	5	4	2	5.27152	39.50572
1604	46258A0	3600394	0	24800	FCR	FR	1	270.455447	1989	1	1561	264405375	175857174	0.638	1	0.317	850	4	30	16	62	6	3	15	50	4	6	500	5	4	2	5.3082	39.50576
1604	46258A0	3600397	a	24800	FCR	FR	1	270.455447	1989	1	1717	264405412	175857177	0.697	1	0.283	850	4	30	16	62	6	3	15	50	4	6	500	5	4	2	5.28544	39.50589
1604	46258A0	101432	0	24800	FCR	FR	3	205.54614	1989	8	1646	218159095	175856837	0.437	0.995	0.629	850	4	30	16	62	6	3	15	50	4	6	500	5	4	2	5.28581	39.50642
1604	46259A0	1700119	0	24800	FCR	FR	1	205.54614	1989	8	1340	218181847	175867128	0.275	1	0.807	850	4	34	18	62	6	3	25	50	3	6	700	4	4	2	5.28533	39.5066
1604	46258A0	2600653	0	24800	FCR	FR	1	270.455447	1989	1	20663	218151586	175853343	0.497	1	0.601	850	4	30	16	62	6	3	20	50	4	6	500	5	4	2	5.34655	39.50684
1604	46258A0	100049	a	24800	FCR	FR	3	205.54614	1989	8	4565	218160890	175849930	0.589	0.918	0.389	850	4	30	16	62	6	3	15	50	4	6	500	5	4	2	5.34762	39.50711
1606	46253A0	800234	a	13900	FCR	FR	1	200.137031	1989	9	14086	218048936	175775848	0.561	0.904	0.249	850	4	30	16	62	6	4	25	50	3	6	700	3	4	2	5.32621	39.50719
1606	46253A0	800263	d	13900	FCR	FR	1	200.137031	1989	9	8396	218049690	175776012	0.293	0.652	0.325	850	4	30	16	62	6	4	25	50	3	6	700	3	4	2	5.28399	39.5072
1606	46253A0	800289	0	13900	FCR	FR	1	200.137031	1989	9	13323	218046910	175776017	0.766	0.982	0.019	850	4	30	16	62	6	4	25	50	3	6	700	3	4	2	5.29288	39.50722
1604	46258A0	3900387	b	24800	FCR	FR	2	227.182575	1989	5	1681	264434735	175857957	0.697	1	0.277	850	4	30	16	62	6	3	20	50	4	6	500	5	4	2	5.29205	39.50727
1604	46258A0	2700704	0	24800	FCR	FR	2	227.182575	1989	5	1415	218150641	175858241	0.414	1	0.644	850	4	30	16	62	6	3	15	50	4	6	500	5	4	2	5.28332	39.50738
1604	46258A0	2901200	a	24800	FCR	FR	2	227.182575	1989	5	564	264446253	175859160	0.703	1	0.223	850	4	30	16	62	6	3	15	50	4	6	500	5	4	2	5.29608	39.50739
1604	46258A0	3800271	a	24800	FCR	FR	2	227.182575	1989	5	1918	218155735	175859638	0.806	0.999	0.064	850	4	30	16	62	6	3	15	50	4	6	500	5	4	2	5.32659	39.50741
1604	46258A0	3800271	b	24800	FCR	FR	2	227.182575	1989	5	496	218155735	175859639	0.806	0.999	0.064	850	4	30	16	62	6	3	15	50	4	6	500	5	4	2	5.30753	39.50751
1604	46258A0	3800276	0	24800	FCR	FR	1	270.455447	1989	1	591	264441766	175859644	0.733	1	0.208	850	4	30	16	62	6	3	20	50	4	6	500	5	4	2	5.34972	39.50776
1604	46258A0	3800279	0	24800	FCR	FR	1	270.455447	1989	1	935	264438540	175859645	0.653	1	0.291	850	4	30	16	62	6	3	20	50	4	6	500	5	4	2	5.28295	39.508
1604	46258A0	3800282	0	24800	FCR	FR	1	270.455447	1989	1	769	264438549	175859648	0.786	1	0.08	850	4	30	16	62	6	3	20	50	4	6	500	5	4	2	5.28908	39.5081
1604	46258A0	3800283	0	24800	FCR	FR	1	270.455447	1989	1	1013	264438539	175859649	0.635	1	0.385	850	4	30	16	62	6	3	20	50	4	6	500	5	4	2	5.35045	39.50814
1604	46258A0	3800284	0	24800	FCR	FR	1	270.455447	1989	1	1171	264438538	175859650	0.714	1	0.295	850	4	30	16	62	6	3	20	50	4	6	500	5	4	2	5.29757	39.50815
1604	46258A0	600124	0	24800	FCR	FR	1	270.455447	1989	1	851	264378481	175856855	0.665	1	0.304	850	4	30	16	62	6	3	15	50	4	6	500	5	4	2	5.30752	39.50821
1604	46258A0	2700177	0	24800	FCR	FR	1	270.455447	1989	1	1542	218145643	175853730	0.398	0.995	0.702	850	4	30	16	62	6	3	15	50	4	6	500	5	4	2	5.35119	39.50828
1604	46258A0	3800019	0	24800	FCR	FR	1	270.455447	1989	1	1482	264438516	175857197	0.476	0.911	0.486	850	4	30	16	62	6	3	20	50	4	6	500	5	4	2	5.35088	39.50843
1604	46258A0	2901276	0	24800	FCR	FR	1	270.455447	1989	1	1565	218143745	175859170	0.77	0.99	0.263	850	4	30	16	62	6	3	20	50	4	6	500	5	4	2	5.29772	39.50851
1604	46258A0	2200285	0	24800	FCR	FR	1	270.455447	1989	1	9473	218158122	175858223	0.761	0.996	0.159	850	4	30	16	62	6	3	20	50	4	6	500	4	4	2	5.26852	39.50854
1604	46258A0	2200286	0	24800	FCR	FR	1	270.455447	1989	1	5580	218158123	175858224	0.584	1	0.411	850	4	30	16	62	6	3	20	50	4	6	500	4	4	2	5.34866	39.50869
1604	46258A0	1000085	0	24800	FCR	FR	3	205.54614	1989	8	3017	218151172	175858525	0.515	0.826	0.102	850	4	30	16	62	6	3	15	50	4	6	500	5	4	1	5.35061	39.50873
1604	46259A0	1600085	0	24800	FCR	FR	1	205.54614	1989	8	1346	218180895	175866896	0.336	1	0.738	850	4	34	18	62	6	3	25	50	3	6	700	4	4	2	5.35098	39.50889
1604	46259A0	1900079	0	24800	FCR	FR	2	183.909704	1989	12	2674	218178358	175866722	0.611	1	0.404	850	4	34	18	62	6	3	25	50	3	6	700	4	4	2	5.2951	39.50891
1604	46259A0	1400099	0	24800	FCR	FR	1	205.54614	1989	8	4262	218180171	175867608	0.613	1	0.414	850	4	34	18	62	6	3	25	50	3	6	700	4	4	2	5.35148	39.50897
1604	46258A0	3001360	0	24800	FCR	FR	2	227.182575	1989	5	1214	218149811	175849972	0.739	1	0.184	850	4	30	16	62	6	3	15	50	4	6	500	5	4	2	5.34932	39.50898
1604	46258A0	2700726	0	24800	FCR	FR	2	227.182575	1989	5	1193	218150659	175850236	0.727	1	0.235	850	4	30	16	62	6	3	15	50	4	6	500	5	4	2	5.26437	39.50924
1606	46253A0	1100277	b	13900	FCR	FR	2	178.500595	1989	13	1858	290351806	175775711	0.18	0.855	0.818	850	4	34	16	62	6	4	25	50	3	6	700	3	4	2	5.29827	39.50941
1606	46253A0	800272	b	13900	FCR	FR	1	200.137031	1989	9	1391	293154603	175775862	0.096	0.614	0.463	850	4	30	16	62	6	4	25	50	3	6	700	3	4	2	5.26708	39.50943
1606	46253A0	900062	c	13900	FCR	FR	2	178.500595	1989	13	829	218048562	175776044	0.332	0.903	0.563	850	4	34	16	62	6	4	25	50	3	6	700	3	4	2	5.29397	39.50963
1604	46258A0	3000502	0	24800	FCR	FR	2	227.182575	1989	5	460	218145783	175850164	0.209	1	0.847	850	4	30	16	62	6	3	15	50	4	6	500	5	4	2	5.26647	39.50979
1604	46258A0	1200314	0	24800	FCR	FR	1	270.455447	1989	1	1222	264374540	175857749	0.54	1	0.491	850	4	30	16	62	6	3	20	50	4	6	500	5	4	2	5.2976	39.50983
1604	46258A0	4100078	0	24800	FCR	FR	1	270.455447	1989	1	7853	264374641	175859687	0.583	0.964	0.404	850	4	30	16	62	6	3	20	50	4	6	500	5	4	2	5.29455	39.51005
1604	46258A0	4100050	a	24800	FCR	FR	1	270.455447	1989	1	9812	264374645	175859682	0.798	0.98	0.172	850	4	30	16	62	6	3	20	50	4	6	500	5	4	2	5.28958	39.51017
1604	46259A0	1700096	0	24800	FCR	FR	1	205.54614	1989	8	1038	218181570	175868053	0.767	1	0.076	850	4	34	18	62	6	3	25	50	3	6	700	4	4	2	5.32683	39.51056
1604	46259A0	1600381	0	24800	FCR	FR	1	205.54614	1989	8	1721	218181288	175869230	0.528	0.992	0.499	850	4	34	18	62	6	3	25	50	3	6	700	4	4	2	5.37412	39.51057
1606	46253A0	800211	a	13900	FCR	FR	1	200.137031	1989	9	31200	218048339	175775719	0.487	0.995	0.659	850	4	34	16	62	6	4	25	50	3	6	700	3	4	2	5.29447	39.51069
1606	46253A0	900085	0	13900	FCR	FR	2	178.500595	1989	13	9173	218048941	175776049	0.291	0.965	0.741	850	4	34	16	62	6	4	25	50	3	6	700	3	4	2	5.37489	39.51084
1604	46260A0	400297	b	24800	FCR	FR	2	150.102773	1989	20	2264	218205060	175876744	0.666	0.996	0.361	750	4	30	14	62	6	3	20	50	4	6	500	3	5	2	5.27344	39.51131
1604	46260A0	400422	0	24800	FCR	FR	3	121.704951	1989	26	880	218204280	175876746	0.63	1	0.372	750	4	30	16	62	6	3	20	50	4	6	500	3	5	2	5.28712	39.51135
1604	46260A0	400375	0	24800	FCR	FR	3	121.704951	1989	26	831	218203729	175876750	0.785	1	0.014	750	4	30	16	62	6	3	20	50	4	6	500	3	5	2	5.29627	39.5114
1604	46259A0	1900221	0	24800	FCR	FR	1	205.54614	1989	8	4230	218178957	175868833	0.761	1	0.177	850	4	34	18	62	6	3	25	50	3	6	700	4	4	2	5.38743	39.51141
1604	46259A0	300201	0	24800	FCR	FR	2	183.909704	1989	12	2572	218180382	175866205	0.659	0.998	0.304	850	4	34	18	62	6	3	25	50	3	6	700	4	4	2	5.29545	39.51159
1604	46259A0	1400109	0	24800	FCR	FR	1	205.54614	1989	8	4220	218180179	175867332	0.623	1	0.4	850	4	34	18	62	6	3	25	50	3	6	700	4	4	2	5.29652	39.51182
1604	46260A0	700575	0	24800	FCR	FR	2	150.102773	1989	20	1740	218208759	175877181	0.712	1	0.198	850	4	30	16	62	6	3	20	50	4	6	500	4	5	2	5.28783	39.51192
1604	46260A0	400218	0	24800	FCR	FR	3	121.704951	1989	26	478	218204013	175877305	0.815	1	0.214	750	4	30	16	62	6	3	20	50	4	6	500	3	5	2	5.26584	39.51205
1604	46260A0	700435	0	24800	FCR	FR	1	183.909704	1989	12	5285	218210543	175880541	0.708	1	0.256	850	4	30	16	62	6	3	20	50	4	6	500	4	5	2	5.26011	39.51232
1604	46260A0	700240	0	24800	FCR	FR	1	183.909704	1989	12	7118	218209128	175880546	0.702	1	0.218	850	4	30	16	62	6	3	20	50	4	6	500	4	5	2	5.28143	39.51268
1604	46260A0	300416	0	24800	FCR	FR	1	183.909704	1989	12	5909	218203369	175877781	0.59	1	0.436	850	4	30	16	62	6	3	20	50	4	6	500	4	5	2	5.26014	39.51283
1604	46260A0	700576	0	24800	FCR	FR	2	150.102773	1989	20	4330	218208760	175877193	0.777	1	0.106	850	4	30	16	62	6	3	20	50	4	6	500	4	5	2	5.27917	39.51283
1604	46260A0	400429	0	24800	FCR	FR	3	121.704951	1989	26	561	218204287	175877329	0.763	1	0.112	750	4	30	16	62	6	3	20	50	4	6	500	3	5	2	5.28969	39.51292
1604	46260A0	400426	0	24800	FCR	FR	2	150.102773	1989	20	525	218204284	175877330	0.791	1	0.027	750	4	30	16	62	6	3	20	50	4	6	500	3	5	2	5.27164	39.51306
1604	46258A0	400077	b	24800	FCR	FR	2	227.182575	1989	5	343	264438329	175859701	0.68	0.957	0.227	850	4	30	18	62	6	3	15	50	4	6	500	5	4	2	5.259	39.51313
1604	46258A0	101434	a	24800	FCR	FR	3	205.54614	1989	8	2033	218159097	175857239	0.452	1	0.645	850	4	30	16	62	6	3	15	50	4	6	500	5	4	2	5.36823	39.51316
1604	46260A0	400188	0	24800	FCR	FR	3	121.704951	1989	26	647	218203710	175877606	0.778	1	0.08	750	4	30	16	62	6	3	20	50	4	6	500	3	5	2	5.28019	39.51317
1604	46260A0	400228	0	24800	FCR	FR	3	121.704951	1989	26	913	218204253	175877607	0.58	0.999	0.438	750	4	30	16	62	6	3	20	50	4	6	500	3	5	2	5.28784	39.51339
1604	46260A0	400198	c	24800	FCR	FR	3	121.704951	1989	26	512	289031999	175877608	0.489	0.884	0.352	750	4	30	16	62	6	3	20	50	4	6	500	3	5	2	5.27169	39.51345
1604	46260A0	700504	0	24800	FCR	FR	2	150.102773	1989	20	1249	218211090	175880565	0.718	1	0.268	850	4	30	16	62	6	3	20	50	4	6	500	4	5	2	5.31226	39.51369
1604	46260A0	700241	0	24800	FCR	FR	1	183.909704	1989	12	5971	218209129	175880871	0.529	0.927	0.265	850	4	30	16	62	6	3	20	50	4	6	500	4	5	2	5.31363	39.51379
1604	46260A0	400634	0	24800	FCR	FR	3	121.704951	1989	26	1811	218205840	175876777	0.479	1	0.617	750	4	30	16	62	6	3	20	50	4	6	500	3	5	2	5.29022	39.51388
1604	46260A0	400303	a	24800	FCR	FR	3	121.704951	1989	26	1228	218205066	175877624	0.449	0.904	0.507	750	4	30	14	62	6	3	20	50	4	6	500	3	5	2	5.25977	39.51396
1604	46260A0	400430	0	24800	FCR	FR	3	121.704951	1989	26	1420	218204288	175877626	0.562	0.937	0.352	750	4	30	16	62	6	3	20	50	4	6	500	3	5	2	5.29519	39.51403
1604	46260A0	400425	0	24800	FCR	FR	3	121.704951	1989	26	536	218204283	175877629	0.781	1	0.035	750	4	30	16	62	6	3	20	50	4	6	500	3	5	2	5.25893	39.51428
1604	46260A0	400367	0	24800	FCR	FR	3	121.704951	1989	26	534	218203721	175877635	0.757	1	0.064	750	4	30	16	62	6	3	20	50	4	6	500	3	5	2	5.29431	39.51433
1604	46260A0	700494	0	24800	FCR	FR	2	150.102773	1989	20	5112	218210923	175880579	0.551	0.937	0.117	850	4	30	16	62	6	3	20	50	4	6	500	4	5	2	5.25964	39.51448
1604	46258A0	3500073	0	24800	FCR	FR	1	270.455447	1989	1	2387	264434900	175858312	0.707	0.986	0.207	850	4	30	16	62	6	3	15	50	4	6	500	5	4	2	5.25932	39.51476
1604	46258A0	3500226	a	24800	FCR	FR	2	227.182575	1989	5	1694	282889891	175859235	0.83	1	0.239	850	4	30	16	62	6	3	15	50	4	6	500	5	4	2	5.2894	39.51513
1604	46259A0	1700422	a	24800	FCR	FR	1	205.54614	1989	8	592	218179612	175868067	0.583	1	0.463	850	4	34	18	62	6	3	25	50	3	6	700	4	4	2	5.29022	39.51515
1604	46259A0	1700406	0	24800	FCR	FR	1	205.54614	1989	8	846	218179604	175866222	0.673	0.998	0.366	850	4	34	18	62	6	3	25	50	3	6	700	4	4	2	5.29158	39.51537
1604	46260A0	700617	b	24800	FCR	FR	2	150.102773	1989	20	2199	218209149	175876905	0.518	0.972	0.465	850	4	30	16	62	6	3	20	50	4	6	500	4	5	2	5.25806	39.51555
1604	46260A0	400221	0	24800	FCR	FR	3	121.704951	1989	26	476	218204016	175877014	0.77	1	0.127	750	4	30	16	62	6	3	20	50	4	6	500	3	5	2	5.29104	39.51595
1604	46260A0	700619	0	24800	FCR	FR	2	150.102773	1989	20	1847	218209151	175877523	0.71	1	0.242	850	4	30	16	62	6	3	20	50	4	6	500	4	5	2	5.25885	39.51611
1604	46260A0	400473	0	24800	FCR	FR	3	121.704951	1989	26	1327	218204803	175877640	0.615	1	0.373	750	4	30	16	62	6	3	20	50	4	6	500	3	5	2	5.28772	39.51622
1604	46260A0	400605	0	24800	FCR	FR	3	121.704951	1989	26	887	218206053	175877651	0.778	1	0.06	750	4	30	16	62	6	3	20	50	4	6	500	3	5	2	5.28705	39.51642
1604	46260A0	400373	0	24800	FCR	FR	3	121.704951	1989	26	936	218203727	175877638	0.77	1	0.165	750	4	30	16	62	6	3	20	50	4	6	500	3	5	2	5.2889	39.51669
1604	46260A0	1000142	a	24800	FCR	FR	2	150.102773	1989	20	606	218210623	175877814	0.729	1	0.225	850	4	30	16	62	6	3	20	50	4	6	500	4	5	2	5.37001	39.51676
1604	46260A0	1000142	a	24800	CIT	FR	2	150.102773	1989	20	606	218210623	175877814	0.729	1	0.225	850	4	30	16	62	6	3	20	50	4	6	500	4	5	2	5.28672	39.51706
1604	46260A0	400191	0	24800	FCR	FR	3	121.704951	1989	26	594	218203713	175876732	0.78	1	0.092	750	4	30	16	62	6	3	20	50	4	6	500	3	5	2	5.29656	39.51709
1604	46260A0	400371	b	24800	FCR	FR	3	121.704951	1989	26	283	218203725	175877022	0.593	0.999	0.401	750	4	30	16	62	6	3	20	50	4	6	500	3	5	2	5.29181	39.5174
1604	46260A0	400450	0	24800	FCR	FR	3	121.704951	1989	26	689	218204539	175877030	0.792	1	0.086	750	4	30	16	62	6	3	20	50	4	6	500	3	5	2	5.26717	39.51742
1604	46258A0	3800161	0	24800	FCR	FR	1	270.455447	1989	1	1147	264438532	175858358	0.7	1	0.32	850	4	30	16	62	6	3	20	50	4	6	500	5	4	2	5.26921	39.51762
1604	46259A0	2100064	0	24800	FCR	FR	1	205.54614	1989	8	3206	218182336	175868168	0.764	1	0.181	850	4	34	18	62	6	3	25	50	3	6	700	4	4	2	5.2965	39.51779
1604	46259A0	1600152	0	24800	FCR	FR	1	205.54614	1989	8	3488	218180932	175868699	0.776	1	0.043	850	4	34	18	62	6	3	25	50	3	6	700	4	4	2	5.28616	39.51809
1604	46260A0	1000142	b	24800	FCR	FR	2	150.102773	1989	20	3049	218210623	175877529	0.729	1	0.225	850	4	30	16	62	6	3	20	50	4	6	500	4	5	2	5.34053	39.51908
1604	46260A0	400663	b	24800	FCR	FR	3	121.704951	1989	26	906	218206087	175877658	0.586	1	0.416	750	4	30	16	62	6	3	20	50	4	6	500	3	5	2	5.28945	39.51915
1604	46260A0	400774	0	24800	FCR	FR	3	121.704951	1989	26	456	218206398	175877667	0.697	0.999	0.153	750	4	30	16	62	6	3	20	50	4	6	500	3	5	2	5.3804	39.51955
1604	46260A0	400235	0	24800	FCR	FR	3	121.704951	1989	26	539	218204260	175877906	0.77	1	0.113	750	4	30	16	62	6	3	20	50	4	6	500	3	5	2	5.29017	39.51977
1604	46260A0	400083	0	24800	FCR	FR	3	121.704951	1989	26	847	218204247	175878528	0.538	0.998	0.609	750	4	30	16	62	6	3	20	50	4	6	500	3	5	2	5.28536	39.52066
1604	46260A0	400606	0	24800	FCR	FR	2	150.102773	1989	20	765	218206054	175877044	0.782	1	0.059	750	4	30	16	62	6	3	20	50	4	6	500	3	5	2	5.28638	39.52101
1604	46260A0	300406	a	24800	FCR	FR	1	183.909704	1989	12	3202	218203359	175877156	0.531	0.942	0.568	850	4	30	16	62	6	3	20	50	4	6	500	4	5	2	5.29003	39.52152
1604	46260A0	800547	0	24800	FCR	FR	1	183.909704	1989	12	5888	218209873	175877849	0.719	1	0.213	850	4	30	16	62	6	3	20	50	4	6	500	4	5	2	5.2951	39.52295
1604	46260A0	1100128	b	24800	FCR	FR	2	150.102773	1989	20	21	218211217	175877859	0.764	1	0.124	850	4	30	16	62	6	3	20	50	4	6	500	4	5	2	5.28416	39.52516
1604	46258A0	3600408	0	24800	FCR	FR	1	270.455447	1989	1	724	264405413	175857546	0.646	0.966	0.138	850	4	30	16	62	6	3	15	50	4	6	500	5	4	2	5.28255	39.52705
1604	46258A0	3600411	0	24800	FCR	FR	1	270.455447	1989	1	568	264408867	175857549	0.771	1	0.135	850	4	30	16	62	6	3	15	50	4	6	500	5	4	2	5.28086	39.52818
1604	46258A0	3800174	0	24800	FCR	FR	1	270.455447	1989	1	1499	264441764	175858363	0.77	1	0.11	850	4	30	16	62	6	3	20	50	4	6	500	5	4	2	5.28237	39.52915
1604	46259A0	200136	0	24800	FCR	FR	1	205.54614	1989	8	2182	218181370	175865962	0.506	1	0.562	850	4	34	18	62	6	3	25	50	3	6	700	4	4	2	5.28304	39.52922
1604	46259A0	1700267	0	24800	FCR	FR	1	205.54614	1989	8	1792	218181896	175866249	0.766	1	0.105	850	4	34	18	62	6	3	25	50	3	6	700	4	4	2	5.26479	39.53076
1604	46260A0	400471	0	24800	FCR	FR	2	150.102773	1989	20	433	218204801	175877925	0.777	1	0.048	750	4	30	16	62	6	3	20	50	4	6	500	3	5	2	5.26412	39.5311
1604	46260A0	400302	0	24800	FCR	FR	2	150.102773	1989	20	523	218205065	175877930	0.656	1	0.348	750	4	30	14	62	6	3	20	50	4	6	500	3	5	2	5.26578	39.53116
1604	46260A0	400431	0	24800	FCR	FR	3	121.704951	1989	26	772	218204289	175877933	0.779	1	0.075	750	4	30	16	62	6	3	20	50	4	6	500	3	5	2	5.26557	39.53178
1604	46260A0	300550	a	24800	FCR	FR	1	183.909704	1989	12	3034	218203961	175878069	0.396	0.996	0.709	850	4	30	16	62	6	3	20	50	4	6	500	4	5	2	5.29159	39.5372
1604	46260A0	400475	0	24800	FCR	FR	2	150.102773	1989	20	1162	218204805	175878253	0.625	1	0.378	750	4	30	16	62	6	3	20	50	4	6	500	3	5	2	5.29315	39.53745
1604	46260A0	400404	0	24800	FCR	FR	2	150.102773	1989	20	1089	218204030	175878550	0.547	0.962	0.296	750	4	30	16	62	6	3	20	50	4	6	500	3	5	2	5.2927	39.53776
1604	46260A0	400453	0	24800	FCR	FR	2	150.102773	1989	20	1717	218204542	175877943	0.298	0.918	0.715	750	4	30	16	62	6	3	20	50	4	6	500	3	5	2	5.29114	39.53779
